  0.5423E+00 -0.1000E+01  0.1214E-15
  0.5522E+00 -0.1000E+01  0.1208E-15
  0.5622E+00 -0.1000E+01  0.1201E-15
  0.5721E+00 -0.1000E+01  0.1193E-15
  0.5821E+00 -0.1000E+01  0.1184E-15
  0.5920E+00 -0.1000E+01  0.1174E-15
  0.6020E+00 -0.1000E+01  0.1162E-15
  0.6119E+00 -0.1000E+01  0.1150E-15
  0.6219E+00 -0.1000E+01  0.1136E-15
  0.6318E+00 -0.1000E+01  0.1121E-15
  0.6418E+00 -0.1000E+01  0.1105E-15
  0.6517E+00 -0.1000E+01  0.1088E-15
  0.6617E+00 -0.1000E+01  0.1070E-15
  0.6716E+00 -0.1000E+01  0.1051E-15
  0.6816E+00 -0.1000E+01  0.1031E-15
  0.6915E+00 -0.1000E+01  0.1010E-15
  0.7015E+00 -0.1000E+01  0.9873E-16
  0.7114E+00 -0.1000E+01  0.9642E-16
  0.7214E+00 -0.1000E+01  0.9402E-16
  0.7313E+00 -0.1000E+01  0.9152E-16
  0.7413E+00 -0.1000E+01  0.8893E-16
  0.7512E+00 -0.1000E+01  0.8625E-16
  0.7612E+00 -0.1000E+01  0.8349E-16
  0.7711E+00 -0.1000E+01  0.8065E-16
  0.7811E+00 -0.1000E+01  0.7773E-16
  0.7910E+00 -0.1000E+01  0.7474E-16
  0.8010E+00 -0.1000E+01  0.7167E-16
  0.8109E+00 -0.1000E+01  0.6853E-16
  0.8209E+00 -0.1000E+01  0.6533E-16
  0.8308E+00 -0.1000E+01  0.6206E-16
  0.8408E+00 -0.1000E+01  0.5873E-16
  0.8507E+00 -0.1000E+01  0.5534E-16
  0.8607E+00 -0.1000E+01  0.5190E-16
  0.8706E+00 -0.1000E+01  0.4841E-16
  0.8806E+00 -0.1000E+01  0.4487E-16
  0.8905E+00 -0.1000E+01  0.4128E-16
  0.9005E+00 -0.1000E+01  0.3766E-16
  0.9104E+00 -0.1000E+01  0.3400E-16
  0.9204E+00 -0.1000E+01  0.3031E-16
  0.9303E+00 -0.1000E+01  0.2658E-16
  0.9403E+00 -0.1000E+01  0.2283E-16
  0.9502E+00 -0.1000E+01  0.1906E-16
  0.9602E+00 -0.1000E+01  0.1527E-16
  0.9701E+00 -0.1000E+01  0.1147E-16
  0.9801E+00 -0.1000E+01  0.7651E-17
  0.9900E+00 -0.1000E+01  0.3827E-17
  0.1000E+01 -0.1000E+01 -0.9377E-31

 -0.1000E+01 -0.9900E+00 -0.3827E-17
 -0.9900E+00 -0.9900E+00  0.5967E-07
 -0.9801E+00 -0.9900E+00  0.1193E-06
 -0.9701E+00 -0.9900E+00  0.1788E-06
 -0.9602E+00 -0.9900E+00  0.2381E-06
 -0.9502E+00 -0.9900E+00  0.2972E-06
 -0.9403E+00 -0.9900E+00  0.3560E-06
 -0.9303E+00 -0.9900E+00  0.4144E-06
 -0.9204E+00 -0.9900E+00  0.4725E-06
 -0.9104E+00 -0.9900E+00  0.5300E-06
 -0.9005E+00 -0.9900E+00  0.5871E-06
 -0.8905E+00 -0.9900E+00  0.6436E-06
 -0.8806E+00 -0.9900E+00  0.6994E-06
 -0.8706E+00 -0.9900E+00  0.7546E-06
 -0.8607E+00 -0.9900E+00  0.8091E-06
 -0.8507E+00 -0.9900E+00  0.8627E-06
 -0.8408E+00 -0.9900E+00  0.9155E-06
 -0.8308E+00 -0.9900E+00  0.9674E-06
 -0.8209E+00 -0.9900E+00  0.1018E-05
 -0.8109E+00 -0.9900E+00  0.1068E-05
 -0.8010E+00 -0.9900E+00  0.1117E-05
 -0.7910E+00 -0.9900E+00  0.1165E-05
 -0.7811E+00 -0.9900E+00  0.1212E-05
 -0.7711E+00 -0.9900E+00  0.1257E-05
 -0.7612E+00 -0.9900E+00  0.1302E-05
 -0.7512E+00 -0.9900E+00  0.1345E-05
 -0.7413E+00 -0.9900E+00  0.1386E-05
 -0.7313E+00 -0.9900E+00  0.1427E-05
 -0.7214E+00 -0.9900E+00  0.1466E-05
 -0.7114E+00 -0.9900E+00  0.1503E-05
 -0.7015E+00 -0.9900E+00  0.1539E-05
 -0.6915E+00 -0.9900E+00  0.1574E-05
 -0.6816E+00 -0.9900E+00  0.1607E-05
 -0.6716E+00 -0.9900E+00  0.1638E-05
 -0.6617E+00 -0.9900E+00  0.1668E-05
 -0.6517E+00 -0.9900E+00  0.1696E-05
 -0.6418E+00 -0.9900E+00  0.1723E-05
 -0.6318E+00 -0.9900E+00  0.1748E-05
 -0.6219E+00 -0.9900E+00  0.1771E-05
 -0.6119E+00 -0.9900E+00  0.1792E-05
 -0.6020E+00 -0.9900E+00  0.1812E-05
 -0.5920E+00 -0.9900E+00  0.1830E-05
 -0.5821E+00 -0.9900E+00  0.1846E-05
 -0.5721E+00 -0.9900E+00  0.1860E-05
 -0.5622E+00 -0.9900E+00  0.1873E-05
 -0.5522E+00 -0.9900E+00  0.1883E-05
 -0.5423E+00 -0.9900E+00  0.1892E-05
 -0.5323E+00 -0.9900E+00  0.1899E-05
 -0.5224E+00 -0.9900E+00  0.1904E-05
 -0.5124E+00 -0.9900E+00  0.1908E-05
 -0.5025E+00 -0.9900E+00  0.1909E-05
 -0.4925E+00 -0.9900E+00  0.1909E-05
 -0.4826E+00 -0.9900E+00  0.1906E-05
 -0.4726E+00 -0.9900E+00  0.1902E-05
 -0.4627E+00 -0.9900E+00  0.1896E-05
 -0.4527E+00 -0.9900E+00  0.1888E-05
 -0.4428E+00 -0.9900E+00  0.1878E-05
 -0.4328E+00 -0.9900E+00  0.1867E-05
 -0.4229E+00 -0.9900E+00  0.1853E-05
 -0.4129E+00 -0.9900E+00  0.1838E-05
 -0.4030E+00 -0.9900E+00  0.1821E-05
 -0.3930E+00 -0.9900E+00  0.1802E-05
 -0.3831E+00 -0.9900E+00  0.1782E-05
 -0.3731E+00 -0.9900E+00  0.1759E-05
 -0.3632E+00 -0.9900E+00  0.1735E-05
 -0.3532E+00 -0.9900E+00  0.1710E-05
 -0.3433E+00 -0.9900E+00  0.1682E-05
 -0.3333E+00 -0.9900E+00  0.1653E-05
 -0.3234E+00 -0.9900E+00  0.1623E-05
 -0.3134E+00 -0.9900E+00  0.1590E-05
 -0.3035E+00 -0.9900E+00  0.1557E-05
 -0.2935E+00 -0.9900E+00  0.1521E-05
 -0.2836E+00 -0.9900E+00  0.1485E-05
 -0.2736E+00 -0.9900E+00  0.1446E-05
 -0.2637E+00 -0.9900E+00  0.1407E-05
 -0.2537E+00 -0.9900E+00  0.1366E-05
 -0.2438E+00 -0.9900E+00  0.1323E-05
 -0.2338E+00 -0.9900E+00  0.1280E-05
 -0.2239E+00 -0.9900E+00  0.1235E-05
 -0.2139E+00 -0.9900E+00  0.1189E-05
 -0.2040E+00 -0.9900E+00  0.1141E-05
 -0.1940E+00 -0.9900E+00  0.1093E-05
 -0.1841E+00 -0.9900E+00  0.1044E-05
 -0.1741E+00 -0.9900E+00  0.9930E-06
 -0.1642E+00 -0.9900E+00  0.9416E-06
 -0.1542E+00 -0.9900E+00  0.8892E-06
 -0.1443E+00 -0.9900E+00  0.8360E-06
 -0.1343E+00 -0.9900E+00  0.7819E-06
 -0.1244E+00 -0.9900E+00  0.7271E-06
 -0.1144E+00 -0.9900E+00  0.6716E-06
 -0.1045E+00 -0.9900E+00  0.6154E-06
 -0.9453E-01 -0.9900E+00  0.5586E-06
 -0.8458E-01 -0.9900E+00  0.5013E-06
 -0.7463E-01 -0.9900E+00  0.4435E-06
 -0.6468E-01 -0.9900E+00  0.3852E-06
 -0.5473E-01 -0.9900E+00  0.3266E-06
 -0.4478E-01 -0.9900E+00  0.2677E-06
 -0.3483E-01 -0.9900E+00  0.2085E-06
 -0.2488E-01 -0.9900E+00  0.1490E-06
 -0.1493E-01 -0.9900E+00  0.8948E-07
 -0.4975E-02 -0.9900E+00  0.2984E-07
  0.4975E-02 -0.9900E+00 -0.2984E-07
  0.1493E-01 -0.9900E+00 -0.8948E-07
  0.2488E-01 -0.9900E+00 -0.1490E-06
  0.3483E-01 -0.9900E+00 -0.2085E-06
  0.4478E-01 -0.9900E+00 -0.2677E-06
  0.5473E-01 -0.9900E+00 -0.3266E-06
  0.6468E-01 -0.9900E+00 -0.3852E-06
  0.7463E-01 -0.9900E+00 -0.4435E-06
  0.8458E-01 -0.9900E+00 -0.5013E-06
  0.9453E-01 -0.9900E+00 -0.5586E-06
  0.1045E+00 -0.9900E+00 -0.6154E-06
  0.1144E+00 -0.9900E+00 -0.6716E-06
  0.1244E+00 -0.9900E+00 -0.7271E-06
  0.1343E+00 -0.9900E+00 -0.7819E-06
  0.1443E+00 -0.9900E+00 -0.8360E-06
  0.1542E+00 -0.9900E+00 -0.8892E-06
  0.1642E+00 -0.9900E+00 -0.9416E-06
  0.1741E+00 -0.9900E+00 -0.9930E-06
  0.1841E+00 -0.9900E+00 -0.1044E-05
  0.1940E+00 -0.9900E+00 -0.1093E-05
  0.2040E+00 -0.9900E+00 -0.1141E-05
  0.2139E+00 -0.9900E+00 -0.1189E-05
  0.2239E+00 -0.9900E+00 -0.1235E-05
  0.2338E+00 -0.9900E+00 -0.1280E-05
  0.2438E+00 -0.9900E+00 -0.1323E-05
  0.2537E+00 -0.9900E+00 -0.1366E-05
  0.2637E+00 -0.9900E+00 -0.1407E-05
  0.2736E+00 -0.9900E+00 -0.1446E-05
  0.2836E+00 -0.9900E+00 -0.1485E-05
  0.2935E+00 -0.9900E+00 -0.1521E-05
  0.3035E+00 -0.9900E+00 -0.1557E-05
  0.3134E+00 -0.9900E+00 -0.1590E-05
  0.3234E+00 -0.9900E+00 -0.1623E-05
  0.3333E+00 -0.9900E+00 -0.1653E-05
  0.3433E+00 -0.9900E+00 -0.1682E-05
  0.3532E+00 -0.9900E+00 -0.1710E-05
  0.3632E+00 -0.9900E+00 -0.1735E-05
  0.3731E+00 -0.9900E+00 -0.1759E-05
  0.3831E+00 -0.9900E+00 -0.1782E-05
  0.3930E+00 -0.9900E+00 -0.1802E-05
  0.4030E+00 -0.9900E+00 -0.1821E-05
  0.4129E+00 -0.9900E+00 -0.1838E-05
  0.4229E+00 -0.9900E+00 -0.1853E-05
  0.4328E+00 -0.9900E+00 -0.1867E-05
  0.4428E+00 -0.9900E+00 -0.1878E-05
  0.4527E+00 -0.9900E+00 -0.1888E-05
  0.4627E+00 -0.9900E+00 -0.1896E-05
  0.4726E+00 -0.9900E+00 -0.1902E-05
  0.4826E+00 -0.9900E+00 -0.1906E-05
  0.4925E+00 -0.9900E+00 -0.1909E-05
  0.5025E+00 -0.9900E+00 -0.1909E-05
  0.5124E+00 -0.9900E+00 -0.1908E-05
  0.5224E+00 -0.9900E+00 -0.1904E-05
  0.5323E+00 -0.9900E+00 -0.1899E-05
  0.5423E+00 -0.9900E+00 -0.1892E-05
  0.5522E+00 -0.9900E+00 -0.1883E-05
  0.5622E+00 -0.9900E+00 -0.1873E-05
  0.5721E+00 -0.9900E+00 -0.1860E-05
  0.5821E+00 -0.9900E+00 -0.1846E-05
  0.5920E+00 -0.9900E+00 -0.1830E-05
  0.6020E+00 -0.9900E+00 -0.1812E-05
  0.6119E+00 -0.9900E+00 -0.1792E-05
  0.6219E+00 -0.9900E+00 -0.1771E-05
  0.6318E+00 -0.9900E+00 -0.1748E-05
  0.6418E+00 -0.9900E+00 -0.1723E-05
  0.6517E+00 -0.9900E+00 -0.1696E-05
  0.6617E+00 -0.9900E+00 -0.1668E-05
  0.6716E+00 -0.9900E+00 -0.1638E-05
  0.6816E+00 -0.9900E+00 -0.1607E-05
  0.6915E+00 -0.9900E+00 -0.1574E-05
  0.7015E+00 -0.9900E+00 -0.1539E-05
  0.7114E+00 -0.9900E+00 -0.1503E-05
  0.7214E+00 -0.9900E+00 -0.1466E-05
  0.7313E+00 -0.9900E+00 -0.1427E-05
  0.7413E+00 -0.9900E+00 -0.1386E-05
  0.7512E+00 -0.9900E+00 -0.1345E-05
  0.7612E+00 -0.9900E+00 -0.1302E-05
  0.7711E+00 -0.9900E+00 -0.1257E-05
  0.7811E+00 -0.9900E+00 -0.1212E-05
  0.7910E+00 -0.9900E+00 -0.1165E-05
  0.8010E+00 -0.9900E+00 -0.1117E-05
  0.8109E+00 -0.9900E+00 -0.1068E-05
  0.8209E+00 -0.9900E+00 -0.1018E-05
  0.8308E+00 -0.9900E+00 -0.9674E-06
  0.8408E+00 -0.9900E+00 -0.9155E-06
  0.8507E+00 -0.9900E+00 -0.8627E-06
  0.8607E+00 -0.9900E+00 -0.8091E-06
  0.8706E+00 -0.9900E+00 -0.7546E-06
  0.8806E+00 -0.9900E+00 -0.6994E-06
  0.8905E+00 -0.9900E+00 -0.6436E-06
  0.9005E+00 -0.9900E+00 -0.5871E-06
  0.9104E+00 -0.9900E+00 -0.5300E-06
  0.9204E+00 -0.9900E+00 -0.4725E-06
  0.9303E+00 -0.9900E+00 -0.4144E-06
  0.9403E+00 -0.9900E+00 -0.3560E-06
  0.9502E+00 -0.9900E+00 -0.2972E-06
  0.9602E+00 -0.9900E+00 -0.2381E-06
  0.9701E+00 -0.9900E+00 -0.1788E-06
  0.9801E+00 -0.9900E+00 -0.1193E-06
  0.9900E+00 -0.9900E+00 -0.5967E-07
  0.1000E+01 -0.9900E+00 -0.2393E-16

 -0.1000E+01 -0.9801E+00 -0.7651E-17
 -0.9900E+00 -0.9801E+00  0.1193E-06
 -0.9801E+00 -0.9801E+00  0.2384E-06
 -0.9701E+00 -0.9801E+00  0.3574E-06
 -0.9602E+00 -0.9801E+00  0.4759E-06
 -0.9502E+00 -0.9801E+00  0.5940E-06
 -0.9403E+00 -0.9801E+00  0.7116E-06
 -0.9303E+00 -0.9801E+00  0.8284E-06
 -0.9204E+00 -0.9801E+00  0.9444E-06
 -0.9104E+00 -0.9801E+00  0.1060E-05
 -0.9005E+00 -0.9801E+00  0.1174E-05
 -0.8905E+00 -0.9801E+00  0.1287E-05
 -0.8806E+00 -0.9801E+00  0.1398E-05
 -0.8706E+00 -0.9801E+00  0.1509E-05
 -0.8607E+00 -0.9801E+00  0.1617E-05
 -0.8507E+00 -0.9801E+00  0.1725E-05
 -0.8408E+00 -0.9801E+00  0.1830E-05
 -0.8308E+00 -0.9801E+00  0.1934E-05
 -0.8209E+00 -0.9801E+00  0.2036E-05
 -0.8109E+00 -0.9801E+00  0.2136E-05
 -0.8010E+00 -0.9801E+00  0.2233E-05
 -0.7910E+00 -0.9801E+00  0.2329E-05
 -0.7811E+00 -0.9801E+00  0.2422E-05
 -0.7711E+00 -0.9801E+00  0.2513E-05
 -0.7612E+00 -0.9801E+00  0.2602E-05
 -0.7512E+00 -0.9801E+00  0.2688E-05
 -0.7413E+00 -0.9801E+00  0.2771E-05
 -0.7313E+00 -0.9801E+00  0.2852E-05
 -0.7214E+00 -0.9801E+00  0.2930E-05
 -0.7114E+00 -0.9801E+00  0.3005E-05
 -0.7015E+00 -0.9801E+00  0.3077E-05
 -0.6915E+00 -0.9801E+00  0.3146E-05
 -0.6816E+00 -0.9801E+00  0.3212E-05
 -0.6716E+00 -0.9801E+00  0.3275E-05
 -0.6617E+00 -0.9801E+00  0.3334E-05
 -0.6517E+00 -0.9801E+00  0.3391E-05
 -0.6418E+00 -0.9801E+00  0.3444E-05
 -0.6318E+00 -0.9801E+00  0.3494E-05
 -0.6219E+00 -0.9801E+00  0.3540E-05
 -0.6119E+00 -0.9801E+00  0.3583E-05
 -0.6020E+00 -0.9801E+00  0.3622E-05
 -0.5920E+00 -0.9801E+00  0.3658E-05
 -0.5821E+00 -0.9801E+00  0.3690E-05
 -0.5721E+00 -0.9801E+00  0.3719E-05
 -0.5622E+00 -0.9801E+00  0.3744E-05
 -0.5522E+00 -0.9801E+00  0.3765E-05
 -0.5423E+00 -0.9801E+00  0.3783E-05
 -0.5323E+00 -0.9801E+00  0.3797E-05
 -0.5224E+00 -0.9801E+00  0.3807E-05
 -0.5124E+00 -0.9801E+00  0.3813E-05
 -0.5025E+00 -0.9801E+00  0.3816E-05
 -0.4925E+00 -0.9801E+00  0.3815E-05
 -0.4826E+00 -0.9801E+00  0.3811E-05
 -0.4726E+00 -0.9801E+00  0.3802E-05
 -0.4627E+00 -0.9801E+00  0.3790E-05
 -0.4527E+00 -0.9801E+00  0.3774E-05
 -0.4428E+00 -0.9801E+00  0.3755E-05
 -0.4328E+00 -0.9801E+00  0.3732E-05
 -0.4229E+00 -0.9801E+00  0.3705E-05
 -0.4129E+00 -0.9801E+00  0.3674E-05
 -0.4030E+00 -0.9801E+00  0.3640E-05
 -0.3930E+00 -0.9801E+00  0.3603E-05
 -0.3831E+00 -0.9801E+00  0.3562E-05
 -0.3731E+00 -0.9801E+00  0.3517E-05
 -0.3632E+00 -0.9801E+00  0.3469E-05
 -0.3532E+00 -0.9801E+00  0.3418E-05
 -0.3433E+00 -0.9801E+00  0.3363E-05
 -0.3333E+00 -0.9801E+00  0.3305E-05
 -0.3234E+00 -0.9801E+00  0.3244E-05
 -0.3134E+00 -0.9801E+00  0.3179E-05
 -0.3035E+00 -0.9801E+00  0.3112E-05
 -0.2935E+00 -0.9801E+00  0.3041E-05
 -0.2836E+00 -0.9801E+00  0.2968E-05
 -0.2736E+00 -0.9801E+00  0.2891E-05
 -0.2637E+00 -0.9801E+00  0.2812E-05
 -0.2537E+00 -0.9801E+00  0.2730E-05
 -0.2438E+00 -0.9801E+00  0.2645E-05
 -0.2338E+00 -0.9801E+00  0.2558E-05
 -0.2239E+00 -0.9801E+00  0.2468E-05
 -0.2139E+00 -0.9801E+00  0.2376E-05
 -0.2040E+00 -0.9801E+00  0.2282E-05
 -0.1940E+00 -0.9801E+00  0.2185E-05
 -0.1841E+00 -0.9801E+00  0.2086E-05
 -0.1741E+00 -0.9801E+00  0.1985E-05
 -0.1642E+00 -0.9801E+00  0.1882E-05
 -0.1542E+00 -0.9801E+00  0.1778E-05
 -0.1443E+00 -0.9801E+00  0.1671E-05
 -0.1343E+00 -0.9801E+00  0.1563E-05
 -0.1244E+00 -0.9801E+00  0.1454E-05
 -0.1144E+00 -0.9801E+00  0.1343E-05
 -0.1045E+00 -0.9801E+00  0.1230E-05
 -0.9453E-01 -0.9801E+00  0.1117E-05
 -0.8458E-01 -0.9801E+00  0.1002E-05
 -0.7463E-01 -0.9801E+00  0.8865E-06
 -0.6468E-01 -0.9801E+00  0.7701E-06
 -0.5473E-01 -0.9801E+00  0.6529E-06
 -0.4478E-01 -0.9801E+00  0.5351E-06
 -0.3483E-01 -0.9801E+00  0.4167E-06
 -0.2488E-01 -0.9801E+00  0.2979E-06
 -0.1493E-01 -0.9801E+00  0.1789E-06
 -0.4975E-02 -0.9801E+00  0.5965E-07
  0.4975E-02 -0.9801E+00 -0.5965E-07
  0.1493E-01 -0.9801E+00 -0.1789E-06
  0.2488E-01 -0.9801E+00 -0.2979E-06
  0.3483E-01 -0.9801E+00 -0.4167E-06
  0.4478E-01 -0.9801E+00 -0.5351E-06
  0.5473E-01 -0.9801E+00 -0.6529E-06
  0.6468E-01 -0.9801E+00 -0.7701E-06
  0.7463E-01 -0.9801E+00 -0.8865E-06
  0.8458E-01 -0.9801E+00 -0.1002E-05
  0.9453E-01 -0.9801E+00 -0.1117E-05
  0.1045E+00 -0.9801E+00 -0.1230E-05
  0.1144E+00 -0.9801E+00 -0.1343E-05
  0.1244E+00 -0.9801E+00 -0.1454E-05
